"V1","V2","V3","V4"
0.566502571105957,0.335690259933472,0.00460087647661567,0.00314611312933266
0.52986741065979,0.305018782615662,0.0050036609172821,0.00337685761041939
0.533738136291504,0.313082009553909,0.00426816567778587,0.00331610953435302
0.55242657661438,0.323229491710663,0.00497694546356797,0.00325559987686574
0.498319387435913,0.297433853149414,0.00436329282820225,0.00319384108297527
0.512495517730713,0.311779797077179,0.00388338905759156,0.00325169670395553
0.523558795452118,0.312572360038757,0.0048639215528965,0.00324538070708513
0.537714600563049,0.317774325609207,0.00465077813714743,0.00314568472094834
0.514270305633545,0.311711579561234,0.00406295619904995,0.00317350984551013
0.502021431922913,0.29712051153183,0.00430743908509612,0.00325436959974468
0.505690813064575,0.301966309547424,0.00440501142293215,0.00304288766346872
0.536896526813507,0.31959992647171,0.00461334083229303,0.00324413739144802
0.53460681438446,0.31115061044693,0.00426931912079453,0.00311488471925259
0.535542905330658,0.320518642663956,0.00457107368856668,0.00315023027360439
0.547665476799011,0.323483258485794,0.00420578941702843,0.00301538896746933
0.525370955467224,0.308811843395233,0.00443272572010756,0.00333601073361933
0.514199733734131,0.30499741435051,0.00402252515777946,0.00315011339262128
0.544891119003296,0.31823542714119,0.00505249621346593,0.00327310431748629
0.518171906471252,0.302920639514923,0.004580641631037,0.00315599329769611
0.513183534145355,0.306272357702255,0.00453116465359926,0.00297793070785701
0.535360813140869,0.321686506271362,0.00428205309435725,0.0033600612077862
0.516749680042267,0.309173196554184,0.00421328656375408,0.00318116857670248
0.510828793048859,0.304852187633514,0.00455647055059671,0.00330264307558537
0.521617829799652,0.303985357284546,0.00424846680834889,0.00323411240242422
0.52070540189743,0.308192491531372,0.00456732837483287,0.00333053013309836
0.522117793560028,0.310493230819702,0.00482445629313588,0.00313643272966146
0.526528477668762,0.307596743106842,0.0043582241050899,0.00335771380923688
0.5043865442276,0.298885643482208,0.00434245122596622,0.00310486718080938
0.531026601791382,0.31072786450386,0.00428659468889236,0.0031399002764374
0.552828252315521,0.325359016656876,0.00461380230262876,0.0032434391323477
0.519204020500183,0.312234789133072,0.00414518686011434,0.0032406086102128
0.509826004505157,0.301229029893875,0.00403319951146841,0.00306421075947583
0.536149501800537,0.313565373420715,0.00404142076149583,0.00324316276237369
0.518735587596893,0.305362790822983,0.00467940326780081,0.00339321489445865
0.519807696342468,0.311309695243835,0.00401365617290139,0.00307470187544823
0.530761241912842,0.31013035774231,0.00384920695796609,0.00304177240468562
0.530829429626465,0.315348267555237,0.00473942514508963,0.00360863236710429
0.506646037101746,0.302110582590103,0.00443051569163799,0.00316177261993289
0.522242069244385,0.308149665594101,0.00413739448413253,0.00308622396551073
0.537029981613159,0.323113411664963,0.00472779478877783,0.00313915149308741
0.531480431556702,0.315393149852753,0.00411930959671736,0.00325995963066816
0.531334757804871,0.316693872213364,0.00453727226704359,0.00321207684464753
0.545900940895081,0.32289731502533,0.004557013977319,0.00317316083237529
0.534284174442291,0.313136041164398,0.00445067975670099,0.00330479280091822
0.520688354969025,0.305338352918625,0.00404998986050487,0.00309016415849328
0.498179942369461,0.305322468280792,0.00417172582820058,0.00300006614997983
0.512872815132141,0.305330455303192,0.00446680001914501,0.00315034715458751
0.506369113922119,0.302082508802414,0.00458567356690764,0.0030834348872304
0.534267544746399,0.316074013710022,0.00489296577870846,0.00303916516713798
0.555043876171112,0.326421827077866,0.00479687005281448,0.00316672283224761
0.517215251922607,0.307885318994522,0.004417491145432,0.00325163174420595
0.538338541984558,0.323353052139282,0.0043680015951395,0.00312447524629533
0.52503502368927,0.312830418348312,0.00428932486101985,0.00338132935576141
0.501464605331421,0.300538331270218,0.00465904036536813,0.00329407583922148
0.485426604747772,0.287054032087326,0.00460622692480683,0.00325032696127892
0.536641895771027,0.320982486009598,0.00474370457231998,0.00326826819218695
0.524781405925751,0.30851686000824,0.00496472883969545,0.00318485544994473
0.529025435447693,0.314168125391006,0.00426948349922895,0.00318551808595657
0.490987718105316,0.297801852226257,0.0043974369764328,0.00326294056139886
0.521084070205688,0.311246365308762,0.00477158278226852,0.00336987245827913
0.540957033634186,0.319167107343674,0.00504013523459435,0.0031329479534179
0.539563059806824,0.323869258165359,0.00443516438826919,0.00323859299533069
0.511603474617004,0.302774965763092,0.00408779876306653,0.00320141320116818
0.521031260490417,0.305889397859573,0.00462645571678877,0.00315520004369318
0.538661479949951,0.321284770965576,0.00458628917112947,0.00313596380874515
0.516603529453278,0.307778626680374,0.00430605001747608,0.00306751695461571
0.536484956741333,0.320010483264923,0.00414065225049853,0.003171804593876
0.519934594631195,0.30643966794014,0.00423074280843139,0.00319050229154527
0.548495650291443,0.320348829030991,0.00448485603556037,0.00319663574919105
0.540800631046295,0.315788060426712,0.00441704317927361,0.00314510520547628
0.491590559482574,0.293608784675598,0.00465682940557599,0.00316547323018312
0.54589056968689,0.322223901748657,0.00440919911488891,0.00304923392832279
0.52138215303421,0.315038770437241,0.00398214906454086,0.00314741488546133
0.528652250766754,0.311763107776642,0.00417263526469469,0.00318348966538906
0.513144791126251,0.302192777395248,0.00428758235648274,0.00310567440465093
0.505695283412933,0.3043113052845,0.00388488825410604,0.00333931553177536
0.532368302345276,0.311581760644913,0.00405045598745346,0.0031517471652478
0.531930685043335,0.318549454212189,0.00449615297839046,0.00308354035951197
0.546496391296387,0.317447155714035,0.00466111581772566,0.0031714285723865
0.574764311313629,0.332234412431717,0.00471392972394824,0.00326330401003361
0.52204155921936,0.309105664491653,0.00452990178018808,0.00315635395236313
0.505778193473816,0.301662981510162,0.00458756601437926,0.00324839167296886
0.517200946807861,0.312271386384964,0.00453856959939003,0.00308268191292882
0.502964913845062,0.3036168217659,0.00391180068254471,0.00321024679578841
0.549078345298767,0.32025945186615,0.003881118260324,0.00302538624964654
0.516953229904175,0.306049346923828,0.00449993694201112,0.00307480595074594
0.515369057655334,0.303587049245834,0.00406335853040218,0.00327411899343133
0.535770177841187,0.318789213895798,0.00385528826154768,0.00307830679230392
0.509567975997925,0.302769184112549,0.00433331402018666,0.003306127153337
0.53692215681076,0.320112198591232,0.0048013599589467,0.00329251424409449
0.529677629470825,0.30857127904892,0.00425885990262032,0.00334179797209799
0.520654439926147,0.309166252613068,0.00399569282308221,0.00299132289364934
0.546638607978821,0.321946531534195,0.0046800198033452,0.0031204791739583
0.531259655952454,0.310133308172226,0.00444028899073601,0.00324395974166691
0.555392682552338,0.324879109859467,0.00427496246993542,0.00288630835711956
0.531795263290405,0.313326478004456,0.00454920344054699,0.00305643887259066
0.530828833580017,0.313545227050781,0.00474665267392993,0.00331513257697225
0.494043856859207,0.298615604639053,0.0046337116509676,0.00313786789774895
0.535837173461914,0.311595141887665,0.0040549011901021,0.00329230912029743
0.549940168857574,0.317079246044159,0.00419463124126196,0.00330606265924871
0.537347197532654,0.313600242137909,0.00443935068324208,0.00307353120297194
0.533009231090546,0.310630202293396,0.00431477883830667,0.00329369818791747
0.497182577848434,0.295274585485458,0.00461853900924325,0.00294253253377974
0.531484246253967,0.318704515695572,0.00445409212261438,0.00313379801809788
0.533738255500793,0.31370335817337,0.00411077030003071,0.0030989246442914
0.522910118103027,0.309109956026077,0.00458599254488945,0.00312696630135179
0.526796042919159,0.309505015611649,0.00419189780950546,0.00309126498177648
0.504684448242188,0.305840283632278,0.00434728851541877,0.00329142226837575
0.520202994346619,0.304097771644592,0.00419064098969102,0.00321613484993577
0.512475728988647,0.307480037212372,0.00429399497807026,0.00330599490553141
0.508107900619507,0.307437479496002,0.00462470203638077,0.00321340886875987
0.508797705173492,0.305898487567902,0.00479012914001942,0.00315271783620119
0.524115085601807,0.312840789556503,0.00445213913917542,0.00313732121139765
0.513296365737915,0.305248230695724,0.00471042562276125,0.00329489936120808
0.600000023841858,0.969405055046082,0.0759017989039421,0.0721841380000114
0.508495032787323,0.301507234573364,0.00387949356809258,0.00313855055719614
0.560790717601776,0.327128082513809,0.00387184601277113,0.00312201888300478
0.511839270591736,0.305448174476624,0.00439348630607128,0.00321424589492381
0.521102786064148,0.311498522758484,0.00485402718186378,0.00300964596681297
0.513736069202423,0.299160033464432,0.00454481597989798,0.00325345410965383
0.546890497207642,0.323096960783005,0.00407231086865067,0.00306399632245302
0.513750433921814,0.303354561328888,0.00422753719612956,0.00313431583344936
0.517811954021454,0.304771721363068,0.00456284545361996,0.00320826680399477
0.510581970214844,0.297671556472778,0.00426915055140853,0.00334603385999799
0.551785230636597,0.324694782495499,0.0046413317322731,0.00329499808140099
0.523876667022705,0.308240950107574,0.00394422048702836,0.00315067428164184
0.545264363288879,0.318990111351013,0.00419766223058105,0.00300497096031904
0.526519417762756,0.31112664937973,0.00415887264534831,0.00337413093075156
