"V1","V2"
0.56894815810476,0.337231237962923
0.568470439996495,0.33423267573448
0.575292226326132,0.338332126261167
0.584954212426926,0.348722438692423
0.571552214499373,0.337022181113092
0.579006066277175,0.344430801098491
0.574411901490317,0.338961951528204
0.573017909880741,0.336151163427761
0.57187559071267,0.335987427997939
0.570108304945797,0.334685318122936
0.571450784855901,0.337483321632161
0.57428311238477,0.338636795740291
0.574558721904007,0.339256995372539
0.569037660912399,0.335115993871602
0.564308256941385,0.329203765141535
0.580229021758181,0.343866243745891
0.560952099519623,0.327378103011244
0.578676807460723,0.343165563212424
0.569780270195334,0.334608351571882
0.574520171274428,0.338853539581423
0.566998330519731,0.332238150416563
0.577383847177942,0.342243769472962
0.575057029683235,0.339838078890328
0.572793745659297,0.337823800838948
0.563820853714013,0.329907392931927
0.579290482191655,0.343508549724176
0.577235921983186,0.341199826041282
0.570838694716681,0.334652580227396
0.573728165595993,0.337233806237207
0.5783143601602,0.343715358861333
0.569455193095867,0.334482773170871
0.571434373944097,0.336343295873755
0.571679401449592,0.337402326504526
0.575175204764496,0.340945621005963
0.569421372749585,0.334446447523817
0.569122095649434,0.333812387557516
0.572060128294021,0.335470600520342
0.565365996440875,0.330679947211588
0.577327790410304,0.341459196427077
0.577213308701081,0.341121016903582
0.574311629296763,0.339376889055491
0.576917174958243,0.34051531017056
0.574012786858466,0.337677189753948
0.572270771454877,0.337729974379417
0.56488434694447,0.330300207591168
0.568542665276373,0.33359517812851
0.576430207946176,0.341437911639454
0.566593172660787,0.332642944494453
0.578264975864499,0.343311759632674
0.573848782134063,0.339469092849309
0.561813615647542,0.32787640553195
0.573789018823068,0.335991051069542
0.576747158258176,0.341752074367546
0.56546147172444,0.330182181972176
0.578676145501516,0.341636087764948
0.577473075801191,0.342825307178394
0.576647390191078,0.339923165607537
0.565093977399913,0.328868857594866
0.573087069056248,0.33803429603333
0.577270430853286,0.342629774598381
0.579914141433489,0.34390611725451
0.575313889893018,0.341026195723274
0.578067213709181,0.342832813321002
0.573169180051162,0.338674716825292
0.568114323716813,0.334237737602613
0.560731976087532,0.326497124090017
0.570380520472612,0.336489976298463
0.573295766381482,0.336989246007403
0.566307732540098,0.332165512013122
0.575778834533667,0.340542276582793
0.562269480738668,0.328625018312422
0.57117874181761,0.334768636866856
0.567369852649323,0.333497472058185
0.57731875475698,0.340965566651379
0.578719503559939,0.342694812984142
0.570451130458575,0.335836125841572
0.567304621449904,0.332947472051831
0.570403016876972,0.335131353598424
0.572585514681444,0.33677812320757
0.570202197240746,0.336771272792413
0.572929710812055,0.338134284290571
0.571903544370485,0.337596903003644
0.572664121528985,0.337790640612813
0.569362933678965,0.334536824925788
0.560721063204105,0.326398244842934
0.567758528071033,0.331677716530651
0.569547464620169,0.335223145813643
0.560943847440885,0.326302348345207
0.569890922462577,0.335292206111446
0.580318349709675,0.344044216129889
0.566687239044752,0.329799021635218
0.572539067372623,0.338312203957678
0.577290742782013,0.34259176891383
0.573804390615076,0.337488898366285
0.564387219069927,0.330384380109805
0.570740646981415,0.33347881542073
0.567332630730156,0.332843910670216
0.572261778812269,0.336669596995842
0.572235477780807,0.33747178939791
0.563157270048413,0.328515781113585
0.567552853466877,0.332644515020775
0.56631715055704,0.330972110157808
0.569010378670686,0.333562654084815
0.585345472858251,0.348774345493487
0.573898820213292,0.340430004478086
0.57119644951837,0.336353553179356
0.567706422981151,0.331770483412563
0.569672208323951,0.33508709392081
0.559176037527085,0.325922097716906
0.573191232514734,0.338357634743164
0.575984846120658,0.341213898003324
0.572811389894303,0.336804662565281
0.567768735209119,0.334113357021651
0.576678105317485,0.342715736497865
0.575850135978377,0.338456017227101
0.562184781043712,0.328434788468092
0.573096178763039,0.338668015401143
0.57683891709457,0.342706855321388
0.564050904889985,0.330749748096139
0.569114639602785,0.332877345982154
0.569619798387291,0.334445447463273
0.573323166696329,0.337306244678823
0.568009295068443,0.332537037516327
0.57258076085431,0.338081765010594
0.570374340195526,0.334707175966953
0.571876382309788,0.337057722650305
0.581043230617421,0.344921048618875
0.563263535626777,0.330493192774826
0.575806722071317,0.340916895123424
0.564034160855883,0.328338858182426
0.571517487601186,0.336394616541861
0.580974144696551,0.345074493185103
0.564870854466837,0.33120027839957
0.570827289534112,0.335892364050703
0.574597507237801,0.339892025523079
0.574931543137303,0.337917272077587
0.566257605995871,0.331883040915744
0.571581406164314,0.337123647993878
0.56748914759815,0.332309192461099
0.572331960109389,0.337062801513596
0.567160613963882,0.331101064299683
0.556110747017606,0.322182940425021
0.560041881350626,0.326271730814248
0.5621442872265,0.326549019477564
0.567417657936377,0.332202107229221
0.561283268452663,0.326366881220763
0.568831758568998,0.334515172134462
0.570561698587315,0.336725150299584
0.573062053153387,0.338347861664598
0.571752605961129,0.335766177794002
0.569478878561997,0.333505049713657
0.58036416927783,0.344262316821109
0.575065419147531,0.339474056216646
0.571907432500205,0.337177047558741
0.569536354870801,0.333510393338326
0.568172513427742,0.334083063106413
0.573648766961842,0.339237577541804
0.573064356789973,0.337324994527812
0.561028601045454,0.325892791412785
0.563721970148305,0.328934832615323
0.566515071766687,0.33121344815463
0.574645092508779,0.339082955526367
0.571491771226947,0.334349347129433
0.576975186174815,0.340723850716265
0.569408980615695,0.33347274869429
0.582150632849351,0.345304896849511
0.560616458340893,0.32596573747041
0.577455849996518,0.343250446460442
0.57136367113255,0.335321230043251
0.571176458473089,0.335902990709158
0.575556553329398,0.340169611296599
0.572416123297539,0.336471540334708
0.568541837087886,0.33309165808081
0.572603976912396,0.337330507277339
0.565346569491955,0.329873392316726
0.568013006832787,0.333655117289524
0.574316767260707,0.338357704756047
0.562832529175234,0.329043410719094
0.565125445478057,0.330498998770637
0.568294242756447,0.334066637707993
0.567621509239593,0.332720466092777
0.566871819965621,0.332349451687718
0.569202252087648,0.33334575650186
0.58153847007544,0.346784247111383
0.575472412472824,0.34118781073521
0.570857431890079,0.334258197871156
0.56847647451861,0.333989075086061
0.570328092120426,0.334258529980496
0.572065734724451,0.337879783139826
0.574028251926752,0.338222794848971
0.574360962726293,0.339636283872326
0.582920145150137,0.345554023940564
0.566720193007272,0.331036764729165
0.56445646112773,0.330863494018339
0.56454342584197,0.330495088964076
0.576200686361391,0.340313712736427
0.577591284235253,0.343412506886547
0.580751132330669,0.344209744567547
0.578930492871009,0.343207354802489
0.568062241532187,0.332024315628039
0.565015826602928,0.329132902757705
0.572878859349415,0.337307122256915
0.566687478489413,0.332854982434475
0.582493897025162,0.347388431852303
0.561098131995395,0.327099598952968
0.565421377474016,0.331078306482886
0.578852638420342,0.342401845492721
0.565548717022616,0.331535805641066
0.57288372200295,0.338378204394282
0.570358517021916,0.335966109510062
0.576416968748767,0.341727854681607
0.569919841672397,0.33672117182658
0.572441631099853,0.336144321954587
0.55888443612245,0.325722969153614
0.577196595869664,0.342308655886659
0.564077061078083,0.328834317176907
0.562134863246687,0.326858605966622
0.577078444572177,0.342659265058971
0.573025959464157,0.338557236169036
0.567355786231703,0.331856944920008
0.583854495741838,0.34622006841568
0.573808566759888,0.339505847174661
0.56838220353315,0.332889931961305
0.572021801859125,0.336056767675404
0.568189000459989,0.332251156876823
0.572728390074557,0.337546732747906
0.574861076097063,0.339389748117707
0.57481916794545,0.339082321304596
0.564573714526157,0.331897257274228
0.567143145120422,0.333657766848159
0.565662500397085,0.330384436513062
0.572493509938021,0.337332150228131
0.566234143847939,0.332290344462779
0.567760095298411,0.333455087909919
0.56774555052095,0.334039402887248
0.570643873306742,0.335035375405946
0.571485456136808,0.336403746763588
0.572976618552505,0.338293932248732
0.570189888551458,0.33495997381158
0.580989016914515,0.343927464898838
0.578027704102225,0.341903045480192
0.568529666114041,0.33368215893363
0.565892259784857,0.331689393673645
0.578846649268927,0.342740762798305
0.569952236371629,0.334795090868376
0.583851887238219,0.349191696277789
0.566799834060584,0.33138370172738
0.567300512039204,0.331361724947131
0.57145504873249,0.335153936611068
0.55860945621592,0.325230358902755
0.581997527505879,0.343852153426582
0.572822492375579,0.337621106663904
0.571939720741054,0.337690276429821
0.575378584730278,0.339738080582869
