"V1","V2"
0.651971341255283,0.39881643885137
0.5641911951156,0.332903124344681
0.599822808145389,0.364560604219683
0.620422400494223,0.380587545641932
0.498862444958946,0.301969474306724
0.544657229626668,0.320829342420463
0.740525712798821,0.469994622208612
0.549167082592952,0.320035100630401
0.513930892392066,0.313517650381899
0.582891369263998,0.345398874758585
0.61929324120697,0.37553231255179
0.521939025267962,0.312094359599336
0.601011195615326,0.355413598247496
0.576149583100106,0.354055624248821
0.597825140557501,0.363830619832164
0.515756588104361,0.318465201648926
0.603499359932605,0.366019873341083
0.50410246850179,0.303555273168085
0.642177612687269,0.385308302893708
0.664139505877511,0.405164876986217
0.636748092913385,0.388269202140005
0.590665996908448,0.35123118289002
0.424091388314397,0.255272021917954
0.578590122979488,0.349336355840873
0.602681759480785,0.363308080716851
0.532920591951644,0.323497601076995
0.569077039158221,0.340293974097508
0.685615932665026,0.41275886826881
0.561964969382437,0.341408885697288
0.50925293023588,0.29949840752558
0.597005216524801,0.367691765895828
0.524660208256473,0.310514565874443
0.6540703736832,0.418242760900409
0.693479364239493,0.433738767300378
0.708858159569834,0.43957206347033
0.5526848276547,0.334490842153206
0.657798862319865,0.413927205646393
0.669285777074313,0.407809662003809
0.62963486375662,0.381463591336054
0.615114968967822,0.369788300543464
0.731606620969166,0.461987911082113
0.585835714971185,0.353993518688899
0.65427269990202,0.408566810796352
0.654209416263876,0.399104556230392
0.491947442999353,0.312114324013989
0.662466553692728,0.421435222973493
0.545361926977298,0.321826531884129
0.58648487543179,0.350918426113975
0.591993909699095,0.354307807290728
0.560062722532281,0.329943315235352
0.583971016160505,0.350820320899213
0.511870763407437,0.307782945695199
0.486938998438627,0.28973539750426
0.593969818529389,0.359208382088016
0.576438230500287,0.348659296969989
0.49677562468278,0.303384224463078
0.545843550176771,0.325248849906878
0.620942470609259,0.380325380565858
0.592089840392591,0.3607286044248
0.618708506488518,0.382054986744192
0.608565438478864,0.371544043355497
0.636111042329311,0.392188550924992
0.676926598264153,0.408230623378
0.576022942492147,0.338077430007724
0.62262410184159,0.385378142024699
0.572176457044111,0.346325581310261
0.567505897168342,0.339074294787854
0.548741257694374,0.32392563935707
0.683103160835453,0.423958848494653
0.751160395160615,0.483674510370926
0.576847985607387,0.34120757239382
0.705750117625327,0.436953897662522
0.746668686084742,0.451385379007144
0.704593984596146,0.425791309413771
0.60059299704894,0.379569790008191
0.61943684765808,0.369378412326401
0.594212143550764,0.363075525581454
0.609061202821086,0.378634730011323
0.675836529789122,0.430216500020341
0.584235872705001,0.367386725293888
0.555769109722246,0.331762726274044
0.549339625995309,0.334346050740832
0.780941689640951,0.500042384549186
0.528972741088588,0.323444268585538
0.590785840165003,0.363067707340969
0.66000561916853,0.407596620117898
0.581595271626204,0.35723907797355
0.688224390815294,0.42604840242016
0.728210944207287,0.445363836865279
0.705403781358953,0.441251105695959
0.550238369368999,0.335746682551659
0.662875370895744,0.412705054523858
0.659395182581993,0.410639406554331
0.543602319182948,0.333998693123463
0.660865906004859,0.407706320081191
0.3245043,0.226819431198924
0.668936934486608,0.417145866310179
0.590288024681631,0.352094481413535
0.628938888164514,0.39988239877181
0.323823,0.224772127237254
0.610422327749856,0.382129024817002
0.555857380233842,0.348524359826817
0.45948122885694,0.271392297965282
0.481174372883271,0.28551000507906
0.621011310735715,0.382954978519688
0.599080974018518,0.363064659730409
0.601781664528567,0.38309521586064
0.581420816508921,0.351854125440536
0.545872135641241,0.325088724247041
0.689913115129808,0.421383404914312
0.610168440113287,0.375582468642755
0.54466168234378,0.339594520963949
0.567193828115545,0.335570983848784
0.55355178909816,0.345499701826222
0.61331284324471,0.380199327289404
0.564149296520465,0.338736435804691
0.666207040199987,0.424201462331236
0.611254303312843,0.394421110115588
0.610815378037122,0.366353237030585
0.459377124475571,0.288247439176955
0.62023753819511,0.379045165724883
0.377600394640626,0.226482128247902
0.733133447969843,0.464629752176744
0.552422459681979,0.32665388112573
0.497046993982798,0.302725257558933
0.580810649831147,0.36328648737969
0.594296275073732,0.352501250357767
0.639017763207672,0.38884315428818
0.699212434031979,0.42374975164118
0.486901762965285,0.292596454901394
0.592604130169799,0.359342077421267
0.43199047494634,0.261584326232495
0.582033583281954,0.375533697111033
0.531401891826782,0.328280619321089
0.691479194592738,0.424322834298193
0.584820833719362,0.348688854745721
0.59973570811731,0.36289749521573
0.648756218319762,0.39768321881044
