"V1","V2","V3","V4"
0.490087598562241,0.291599810123444,0.0302640441805124,0.00158558157272637
0.467884540557861,0.280432879924774,0.0315670743584633,0.00207782001234591
0.457602739334106,0.273278087377548,0.0375391468405724,0.00233489880338311
0.475072294473648,0.285873115062714,0.0347794145345688,0.00130388047546148
0.463945090770721,0.273816972970963,0.038848876953125,1.18140876131088e-27
0.460762202739716,0.274640709161758,0.0382163189351559,0.000915248121600598
0.499709993600845,0.30460125207901,0.0355785898864269,0.00183464679867029
0.511597990989685,0.308894991874695,0.0402035005390644,1.89044522442229e-26
0.462530344724655,0.275600910186768,0.0329801812767982,0.00186867185402662
0.467877686023712,0.281305521726608,0.0352977402508259,0.00197725859470665
0.456717103719711,0.279114872217178,0.0411491207778454,0.00161053624469787
0.474022150039673,0.282434642314911,0.0379101410508156,0.000956644304096699
0.514285683631897,0.311651766300201,0.0440570563077927,0.0162830352783203
0.589440822601318,0.354977279901505,0.0366570651531219,0.000719812524039298
0.412176311016083,0.251801431179047,0.0450374707579613,9.33187129703583e-06
0.432512909173965,0.258999168872833,0.0320353992283344,0.00310894823633134
0.600551843643188,0.363746643066406,0.0376056060194969,0.000362875958671793
0.513660848140717,0.314015537500381,0.0344523042440414,0.00200972729362547
0.490364074707031,0.297644734382629,0.0388063937425613,1.18140876131088e-27
0.468092203140259,0.281615227460861,0.04228900000453,1.46956928848501e-27
0.471932053565979,0.281835973262787,0.0299135316163301,0.00119790330063552
0.49250054359436,0.295738756656647,0.0394983179867268,1.46956928848501e-27
0.468925446271896,0.282649636268616,0.0383224971592426,0.0017894038464874
0.469782531261444,0.283436834812164,0.0322702303528786,0.00186605472117662
0.535457849502563,0.320039033889771,0.0376809127628803,0.00155248795635998
0.484072536230087,0.288018047809601,0.0336669385433197,0.00133080477826297
0.527905225753784,0.317147046327591,0.0403535030782223,0.000379602919565514
0.460720121860504,0.275089353322983,0.0345264077186584,0.00163136492483318
0.481240510940552,0.288455605506897,0.0399417541921139,1.46956928848501e-27
0.575144648551941,0.346863448619843,0.0370250754058361,0.00151162885595113
0.41959485411644,0.245427370071411,0.0397281460464001,0.000595517107285559
0.477573394775391,0.285665810108185,0.0378260277211666,1.18140876131088e-27
0.498322695493698,0.29969847202301,0.0357147753238678,0.00112634606193751
0.448880434036255,0.272061049938202,0.0349883697926998,0.000704563863109797
0.442010164260864,0.258815228939056,0.0351163521409035,0.00182125589344651
0.454696238040924,0.270797789096832,0.0344694517552853,0.00251670833677053
0.464764297008514,0.280261307954788,0.0366090573370457,9.84929914319863e-28
0.479372054338455,0.286953300237656,0.0398982279002666,1.46956928848501e-27
0.451983869075775,0.2740658223629,0.0406547710299492,1.18140876131088e-27
0.483015835285187,0.291373282670975,0.0411588437855244,7.67313369891614e-27
0.461903929710388,0.276197493076324,0.0316312164068222,0.00273251859471202
0.453197449445724,0.271948516368866,0.0423514880239964,1.46956928848501e-27
0.444025367498398,0.263536870479584,0.0398364216089249,0.00162816036026925
0.471553027629852,0.282700091600418,0.0388476774096489,1.18140876131088e-27
0.463087677955627,0.278354823589325,0.0344237089157104,0.00217048730701208
0.487221002578735,0.295754730701447,0.0369256921112537,0.0018637083703652
0.694978356361389,0.425179868936539,0.0405100658535957,0.00410715490579605
0.462640345096588,0.277617186307907,0.0373905673623085,0.00207626260817051
0.445388317108154,0.272843390703201,0.0411491207778454,0.00209226203151047
0.523696780204773,0.312441468238831,0.0341746509075165,1.18140876131088e-27
0.469006836414337,0.278948307037354,0.0377754382789135,6.16852365583696e-27
0.48092657327652,0.289943158626556,0.0398423075675964,6.96475355421118e-27
0.499335199594498,0.299493879079819,0.0397274866700172,1.46956928848501e-27
0.503285884857178,0.301903903484344,0.0363065823912621,1.18140876131088e-27
0.445989787578583,0.268164455890656,0.0380363538861275,0.00222136406227946
0.512046635150909,0.305239200592041,0.039867777377367,1.46956928848501e-27
0.484981060028076,0.287153691053391,0.032837200909853,0.00165194808505476
0.495996057987213,0.302709609270096,0.0414661392569542,1.46956928848501e-27
